CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins,Geography_France,Geography_Germany,Geography_Spain,Gender_Male,Gender_Female
718,0.0945945945945946,7,0.0,2,1,0,0.15185720236282563,2,1,0,0,0,1
718,0.2702702702702703,7,0.0,2,1,0,0.19150208844944688,2,1,0,0,1,0
718,0.2567567567567568,7,0.0,2,1,1,0.2754688572758698,2,1,0,0,0,1
718,0.6621621621621622,7,0.0,3,1,1,0.41389202668854874,2,1,0,0,0,1
718,0.22972972972972974,8,0.0,2,1,0,0.47409162575025915,2,1,0,0,1,0
718,0.1891891891891892,8,0.0,2,1,1,0.20695851453813838,2,0,0,1,1,0
718,0.2702702702702703,8,0.0,2,1,1,0.0006562126683098235,2,1,0,0,1,0
718,0.4594594594594595,8,0.3167632722911522,3,1,1,0.1620641771289158,2,1,0,0,1,0
718,0.2972972972972973,9,0.0,2,0,0,0.6076896843648568,2,0,0,1,1,0
718,0.1891891891891892,9,0.677356332206435,2,1,1,0.13985125579492838,2,0,1,0,1,0
718,0.41891891891891897,10,0.32810883494569454,1,0,1,0.05566941642926899,2,0,0,1,0,1
718,0.41891891891891897,10,0.0,1,1,0,0.9224037895619032,2,1,0,0,0,1
719,0.22972972972972974,1,0.40187607645797546,1,1,1,0.8250657437785308,2,0,0,1,1,0
719,0.43243243243243246,2,0.0,2,0,0,0.05380788865336639,2,0,0,1,1,0
719,0.35135135135135137,2,0.0,2,1,0,0.9829469214309966,2,0,0,1,1,0
719,0.22972972972972974,3,0.4900989082858304,1,1,1,0.6911666064109123,2,0,0,1,1,0
719,0.24324324324324326,3,0.6194673303411757,1,1,1,0.9992441278142062,2,1,0,0,1,0
719,0.13513513513513514,3,0.4227624451027108,2,1,1,0.9194964619121125,2,0,1,0,1,0
719,0.6891891891891893,3,0.0,2,1,1,0.29157024495839345,2,1,0,0,1,0
719,0.32432432432432434,4,0.0,1,1,0,0.14228498821637464,2,1,0,0,0,1
719,0.2972972972972973,4,0.5117182039927048,1,1,1,0.8804827361012977,2,0,0,1,1,0
719,0.41891891891891897,5,0.42215586415982687,1,1,1,0.08118280295768245,2,1,0,0,1,0
719,0.5810810810810811,5,0.0,2,0,1,0.14561815653394897,2,1,0,0,1,0
719,0.32432432432432434,5,0.5469433426137282,3,1,0,0.7455001952686482,2,0,1,0,0,1
719,0.1891891891891892,7,0.0,1,0,0,0.38129986413702505,2,0,0,1,0,1
719,0.20270270270270271,7,0.0,2,1,0,0.10003460330461557,2,0,0,1,0,1
719,0.4864864864864865,7,0.0,2,1,1,0.625209407498416,2,1,0,0,0,1
719,0.22972972972972974,8,0.0,1,1,1,0.8258329670483531,2,0,0,1,0,1
719,0.3918918918918919,9,0.4639078360461015,1,1,0,0.31522880435081546,2,0,0,1,0,1
719,0.2567567567567568,9,0.4043701568234338,1,1,0,0.12897236686103522,2,1,0,0,0,1
719,0.1891891891891892,9,0.5843219850737007,1,1,1,0.385576172524476,2,1,0,0,1,0
719,0.2972972972972973,9,0.0,2,1,0,0.9111498148073142,2,0,0,1,0,1
719,0.2567567567567568,10,0.579448851125172,1,1,0,0.4020234432388292,2,0,0,1,1,0
719,0.7837837837837838,10,0.3788482008770972,1,1,0,0.8812506094332008,2,0,1,0,0,1
720,0.06756756756756757,0,0.7487549227656536,2,1,1,0.5205926665996602,2,0,1,0,1,0
720,0.3648648648648649,1,0.41005652932630937,2,1,1,0.17812486092421825,2,1,0,0,0,1
720,0.5270270270270271,1,0.6460085447442028,4,0,0,0.1356837077940943,2,0,1,0,0,1
720,0.20270270270270271,2,0.0,2,0,1,0.7051648432425296,2,1,0,0,1,0
720,0.14864864864864866,2,0.0,2,1,0,0.19958876072664936,2,1,0,0,1,0
720,0.2567567567567568,2,0.47959265054588507,2,1,1,0.6923592703103146,2,1,0,0,0,1
720,0.35135135135135137,3,0.3431762673043865,1,1,0,0.9007025170903822,2,1,0,0,1,0
720,0.3783783783783784,3,0.38678094360941534,1,1,1,0.6675884046926482,2,0,1,0,1,0
720,0.6216216216216217,3,0.18235603148672835,2,1,0,0.3980965182174897,2,0,0,1,1,0
720,0.21621621621621623,3,0.0,2,1,1,0.3852177882987825,2,0,0,1,1,0
720,0.21621621621621623,3,0.4715363516717087,2,1,1,0.6806085481163452,2,1,0,0,0,1
720,0.17567567567567569,4,0.563401937416104,1,0,0,0.6899364389299179,2,0,0,1,1,0
720,0.2702702702702703,4,0.0,2,1,0,0.8173752093324913,2,1,0,0,1,0
720,0.7162162162162162,5,0.7299194266484852,2,1,1,0.9884789997444755,2,1,0,0,1,0
720,0.20270270270270271,6,0.38736293289438756,1,0,0,0.45939242197629865,2,0,0,1,1,0
720,0.21621621621621623,6,0.44128426804683935,1,1,1,0.046938832658518885,2,1,0,0,0,1
720,0.33783783783783783,6,0.5493227549081782,2,1,0,0.8628133486747984,2,1,0,0,0,1
720,0.5540540540540541,6,0.0,2,1,1,0.8042660574084824,2,0,0,1,0,1
720,0.4594594594594595,7,0.0,1,1,1,0.07385475312892381,2,1,0,0,1,0
720,0.14864864864864866,7,0.4234026652016363,1,1,1,0.34949512678460787,2,0,1,0,0,1
720,0.2567567567567568,8,0.6228935022980846,1,1,0,0.2298916546530193,2,0,1,0,0,1
720,0.5675675675675675,9,0.4620227280327244,2,0,0,0.7877777327734797,2,0,1,0,1,0
720,0.20270270270270271,9,0.0,2,1,1,0.7147927627088387,2,1,0,0,1,0
720,0.33783783783783783,10,0.44170483721099674,1,0,0,0.3642865893692847,2,0,1,0,0,1
720,0.2702702702702703,10,0.0,2,1,1,0.28111754672571226,2,1,0,0,0,1
721,0.44594594594594594,0,0.6748243081483802,1,1,0,0.545385934356731,2,0,0,1,1,0
721,0.41891891891891897,1,0.4787145250886526,1,0,1,0.9171384867254823,2,1,0,0,0,1
721,0.5270270270270271,1,0.0,1,1,1,0.9797404652144279,2,0,0,1,1,0
721,0.2567567567567568,1,0.0,2,1,0,0.35402990985639127,2,1,0,0,0,1
721,0.24324324324324326,1,0.6184854974384222,2,1,1,0.24823265621866886,2,1,0,0,1,0
721,0.6891891891891893,2,0.4321443419517463,1,1,1,0.8921190473690237,2,1,0,0,1,0
721,0.31081081081081086,2,0.0,2,1,0,0.8411211770724104,2,1,0,0,1,0
721,0.24324324324324326,2,0.0,2,1,1,0.5348821812483092,2,0,0,1,0,1
721,0.33783783783783783,3,0.3539219449617971,1,0,0,0.22801702562594722,2,0,0,1,1,0
721,0.5,3,0.17545326869566844,1,1,0,0.3292955477248076,2,1,0,0,0,1
721,0.2567567567567568,3,0.4293402153838637,1,1,1,0.7929734289624659,2,0,1,0,1,0
721,0.2972972972972973,3,0.0,1,1,1,0.724384628732044,2,1,0,0,1,0
721,0.24324324324324326,3,0.26007798624533174,2,1,0,0.14364471807057572,2,0,1,0,0,1
721,0.20270270270270271,4,0.28910323709518876,1,1,1,0.5196491764963553,2,0,0,1,0,1
721,0.2702702702702703,5,0.0,2,0,1,0.5881327666792178,2,0,0,1,1,0
721,0.4864864864864865,5,0.0,2,1,1,0.022409840139733343,2,1,0,0,1,0
721,0.22972972972972974,6,0.471401874761183,1,0,1,0.015378018600776372,2,1,0,0,0,1
721,0.2972972972972973,6,0.3996677694915893,1,1,0,0.6928306653285389,2,0,1,0,1,0
721,0.3648648648648649,7,0.5521094241889208,1,0,0,0.29799280831319386,2,0,1,0,0,1
721,0.3783783783783784,7,0.5497586290911981,1,1,1,0.3398574063823095,2,0,0,1,0,1
721,0.31081081081081086,7,0.0,2,0,1,0.3050654837536984,2,1,0,0,1,0
721,0.2972972972972973,7,0.0,2,1,1,0.6129030322395788,2,1,0,0,0,1
721,0.13513513513513514,9,0.6156903785118493,2,0,1,0.5064951702887626,2,0,1,0,1,0
721,0.1891891891891892,10,0.0,1,1,0,0.6806068979587551,2,0,0,1,0,1
722,0.2567567567567568,0,0.502107489140312,1,0,0,0.8008306793298761,2,0,1,0,0,1
722,0.22972972972972974,1,0.4789657027680044,1,1,0,0.6262059026637044,2,0,0,1,0,1
722,0.33783783783783783,1,0.0,1,1,0,0.22276422398339038,2,0,0,1,1,0
722,0.14864864864864866,1,0.42740002524530984,2,1,0,0.12457859725603793,2,0,1,0,1,0
722,0.2567567567567568,2,0.0,1,0,0,0.604533982995376,2,1,0,0,1,0
722,0.3918918918918919,2,0.3507854523723158,1,1,1,0.45326508681579086,2,1,0,0,0,1
722,0.22972972972972974,2,0.6534282106332496,2,1,1,0.07529019021316535,2,1,0,0,0,1
722,0.2702702702702703,3,0.0,2,0,1,0.8399459148348667,2,1,0,0,0,1
722,0.1891891891891892,4,0.0,2,1,1,0.5683287753980504,2,0,0,1,0,1
722,0.1891891891891892,5,0.4257012877220389,1,1,1,0.3849723148560687,2,0,1,0,0,1
722,0.16216216216216217,5,0.0,2,1,0,0.8319042468555747,2,1,0,0,1,0
722,0.3783783783783784,5,0.0,2,1,0,0.8995715590838924,2,1,0,0,1,0
722,0.2972972972972973,6,0.3554234310831143,2,0,1,0.764434853528512,2,0,1,0,0,1
722,0.02702702702702703,6,0.0,2,1,0,0.977466848083992,2,1,0,0,1,0
722,0.2972972972972973,6,0.0,2,1,1,0.5594609785234489,2,1,0,0,1,0
722,0.2567567567567568,9,0.0,2,1,0,0.15956708865696673,2,0,0,1,1,0
722,0.14864864864864866,9,0.0,2,1,1,0.7101752717384511,2,0,0,1,0,1
722,0.40540540540540543,10,0.5512666915878077,1,1,1,0.017306902809218278,2,0,1,0,0,1
723,0.41891891891891897,0,0.6132191759610446,1,1,1,0.9043397644475047,2,0,1,0,0,1
723,0.22972972972972974,0,0.0,2,0,1,0.30642631371295953,2,1,0,0,0,1
723,0.16216216216216217,1,0.0,3,1,0,0.8232593212651809,2,0,0,1,1,0
723,0.6756756756756757,3,0.4398479079693274,1,0,0,0.7098975952203436,2,0,1,0,0,1
723,0.16216216216216217,3,0.49470101585867,1,1,0,0.8110111515649745,2,1,0,0,1,0
723,0.2567567567567568,3,0.37729075578056415,2,1,0,0.6061982419321044,2,0,1,0,1,0
723,0.04054054054054054,4,0.0,2,0,0,0.12418906005523525,2,1,0,0,1,0
723,0.41891891891891897,4,0.0,2,0,1,0.4498463103226358,2,1,0,0,0,1
723,0.02702702702702703,4,0.0,2,1,1,0.7019357848674548,2,1,0,0,0,1
723,0.13513513513513514,4,0.0,2,1,1,0.6194306556276123,2,1,0,0,1,0
723,0.4594594594594595,5,0.5248942708172869,1,0,1,0.46435394580182404,2,0,1,0,1,0
723,0.13513513513513514,5,0.3664368668569777,1,1,0,0.7174198635969735,2,0,1,0,0,1
723,0.21621621621621623,5,0.0,2,0,1,0.06040801896581123,2,1,0,0,1,0
723,0.2702702702702703,6,0.0,2,1,1,0.47206518222490246,2,0,0,1,1,0
723,0.2972972972972973,7,0.5693823735366021,2,0,0,0.19005895062978512,2,1,0,0,0,1
723,0.40540540540540543,7,0.0,2,1,1,0.7534869580044894,2,1,0,0,1,0
723,0.2702702702702703,10,0.3605049364863639,2,0,0,0.5168880128052228,2,0,1,0,0,1
724,0.22972972972972974,0,0.6854693473354063,2,0,1,0.8365873440913607,2,0,1,0,0,1
724,0.24324324324324326,1,0.0,2,1,0,0.2622783975869695,2,0,0,1,1,0
724,0.21621621621621623,2,0.6157310324682026,2,0,0,0.39278281075842736,2,1,0,0,1,0
724,0.31081081081081086,2,0.5097391135978756,2,0,1,0.9982646842773485,2,0,1,0,1,0
724,0.17567567567567569,2,0.6416849964860236,2,0,1,0.32412985440109526,2,0,1,0,1,0
724,0.21621621621621623,2,0.0,2,1,1,0.5943157571548082,2,1,0,0,0,1
724,0.21621621621621623,3,0.527515733579319,1,1,0,0.40158195107632777,2,1,0,0,0,1
724,0.28378378378378377,3,0.0,2,0,1,0.47780178006999663,2,0,0,1,1,0
724,0.14864864864864866,4,0.0,1,1,0,0.044860134142810634,2,1,0,0,1,0
724,0.31081081081081086,5,0.0,1,0,1,0.5787670722554004,2,0,0,1,1,0
724,0.3648648648648649,5,0.33435304350065004,1,0,1,0.17056743919044265,2,0,0,1,1,0
724,0.31081081081081086,5,0.4376209081543826,1,0,1,0.7479815822411039,2,1,0,0,0,1
724,0.6891891891891893,5,0.4697800609004238,1,1,1,0.31137638644490545,2,1,0,0,0,1
724,0.13513513513513514,5,0.38905086921945087,1,1,1,0.48247887673272793,2,1,0,0,1,0
724,0.20270270270270271,5,0.41277647829044856,2,1,0,0.6054285184235094,2,0,1,0,1,0
724,0.2567567567567568,6,0.5001608421969255,1,1,0,0.5928513673055776,2,0,1,0,1,0
724,0.21621621621621623,6,0.4712499007066973,2,0,0,0.7857032846636854,2,0,1,0,1,0
724,0.2972972972972973,6,0.0,2,0,0,0.5307401856877331,2,1,0,0,1,0
724,0.14864864864864866,6,0.0,2,0,1,0.32362055576307536,2,1,0,0,0,1
724,0.24324324324324326,6,0.37710574042233647,2,1,1,0.053083219447457225,2,0,1,0,1,0
724,0.1891891891891892,6,0.0,2,1,1,0.7501476891043095,2,1,0,0,0,1
724,0.40540540540540543,6,0.44027138668134147,2,1,1,0.40274111177617455,2,0,1,0,0,1
724,0.4864864864864865,8,0.686304507140728,1,1,1,0.6845175214232959,2,0,1,0,1,0
724,0.20270270270270271,9,0.47540593075060883,1,1,1,0.9857774417456866,2,0,1,0,0,1
724,0.16216216216216217,9,0.5678635098417848,1,1,1,0.5392347969231062,2,1,0,0,0,1
724,0.13513513513513514,9,0.0,2,1,1,0.5011909637370369,2,1,0,0,1,0
724,0.2567567567567568,10,0.2734120455042125,1,1,0,0.7893315811660013,2,1,0,0,0,1
724,0.2972972972972973,10,0.0,1,1,0,0.6392393973624481,2,1,0,0,1,0
724,0.16216216216216217,10,0.0,2,1,1,0.27129575874496015,2,1,0,0,1,0
725,0.013513513513513514,0,0.3024662324053563,1,0,0,0.22803262711588954,2,0,1,0,1,0
725,0.1891891891891892,0,0.0,2,1,1,0.6926341965657721,2,0,0,1,0,1
725,0.3648648648648649,1,0.5175620109343998,1,0,0,0.12104690997990307,2,1,0,0,1,0
725,0.24324324324324326,1,0.4737024901225833,1,1,1,0.5137262608579118,2,1,0,0,0,1
725,0.28378378378378377,1,0.20279540589567666,2,1,1,0.9201476741028768,2,0,1,0,1,0
725,0.33783783783783783,2,0.6612087003133424,2,1,0,0.6539821552958307,2,1,0,0,1,0
725,0.24324324324324326,4,0.472384066375316,1,0,0,0.655874235989537,2,0,0,1,0,1
725,0.20270270270270271,4,0.0,1,1,1,0.3393735101702212,2,1,0,0,0,1
725,0.6486486486486487,4,0.34460126818821146,1,1,1,0.707392455979546,2,1,0,0,1,0
725,0.28378378378378377,4,0.6403095774862217,2,1,0,0.28818737189401583,2,1,0,0,1,0
725,0.28378378378378377,5,0.4655428026574456,1,1,0,0.6202661854207077,2,0,1,0,0,1
725,0.35135135135135137,5,0.0,1,1,1,0.5867788373789696,2,1,0,0,1,0
725,0.17567567567567569,6,0.0,1,0,0,0.3066035306371758,2,1,0,0,0,1
725,0.2567567567567568,6,0.4956130993265035,2,0,1,0.8849483125638498,2,1,0,0,1,0
725,0.3783783783783784,6,0.0,2,1,0,0.8088562457714712,2,1,0,0,1,0
725,0.14864864864864866,6,0.0,2,1,1,0.9539173491068396,2,1,0,0,0,1
725,0.22972972972972974,7,0.30257603794433036,1,1,0,0.7525511186318293,2,1,0,0,1,0
725,0.31081081081081086,7,0.4542888708319781,1,1,1,0.5835190760717648,2,1,0,0,1,0
725,0.20270270270270271,7,0.45908217157013836,2,1,1,0.8864238034732317,2,0,1,0,0,1
725,0.3648648648648649,8,0.4659942608570676,1,0,0,0.8673470816462971,2,0,1,0,1,0
725,0.2972972972972973,8,0.4151074246918341,1,1,0,0.3101112156210918,2,0,1,0,1,0
725,0.17567567567567569,8,0.0,2,1,1,0.2982226802659654,2,1,0,0,1,0
725,0.2702702702702703,9,0.0,2,1,1,0.8430613123553299,2,1,0,0,0,1
725,0.35135135135135137,10,0.0,1,0,1,0.4688749275555815,2,1,0,0,0,1
726,0.21621621621621623,0,0.740279649000118,1,1,1,0.5101749217050228,2,1,0,0,0,1
726,0.472972972972973,1,0.45252528626264155,1,0,1,0.14179169110650064,2,1,0,0,0,1
726,0.10810810810810811,1,0.32196402929970497,1,1,1,0.0960805256902034,2,0,0,1,0,1
726,0.13513513513513514,2,0.0,1,0,0,0.4902914728356557,2,1,0,0,1,0
726,0.24324324324324326,2,0.0,1,1,0,0.9759973077428894,2,0,0,1,1,0
726,0.5135135135135136,2,0.420384786508339,1,1,1,0.23018758291416824,2,0,0,1,0,1
726,0.35135135135135137,2,0.0,2,1,1,0.13362416110738573,2,1,0,0,0,1
726,0.21621621621621623,3,0.0,2,1,0,0.9814781311615258,2,1,0,0,1,0
726,0.2702702702702703,4,0.0,2,0,0,0.033882735801269014,2,1,0,0,0,1
726,0.2702702702702703,5,0.5056858742926262,1,1,0,0.640264695278399,2,1,0,0,0,1
726,0.12162162162162163,7,0.4935313377634721,1,0,1,0.39483270652347296,2,0,0,1,0,1
726,0.16216216216216217,7,0.3700609677817795,1,1,0,0.7307821896991162,2,0,1,0,1,0
726,0.20270270270270271,7,0.39476709448047215,2,1,1,0.2802341623625056,2,0,1,0,0,1
726,0.16216216216216217,8,0.5346883668982894,1,1,1,0.7391248864266537,2,0,0,1,1,0
726,0.1891891891891892,8,0.0,2,0,0,0.925408626523833,2,1,0,0,0,1
726,0.44594594594594594,8,0.4284403281029362,2,1,0,0.7046989487496056,2,0,1,0,0,1
726,0.5135135135135136,8,0.4906808975708026,3,0,1,0.6505731297338895,2,0,0,1,0,1
726,0.43243243243243246,9,0.376664286284523,1,0,1,0.02533901987639819,2,0,1,0,1,0
726,0.21621621621621623,9,0.0,2,0,0,0.07055688818282145,2,1,0,0,1,0
726,0.22972972972972974,9,0.0,2,0,1,0.5027750150139337,2,0,0,1,0,1
726,0.17567567567567569,9,0.0,2,1,1,0.5305792703203155,2,1,0,0,1,0
727,0.2702702702702703,0,0.0,1,1,0,0.6087554361441516,2,0,0,1,0,1
727,0.5810810810810811,0,0.5110200719343859,2,1,1,0.9436776212128257,2,1,0,0,1,0
727,0.5270270270270271,1,0.43714848526746464,1,0,1,0.0037093042385547815,2,0,0,1,0,1
727,0.13513513513513514,1,0.0,1,1,0,0.20174831696427006,2,0,0,1,1,0
727,0.14864864864864866,1,0.584508275850167,1,1,1,0.8674568921331988,2,1,0,0,0,1
727,0.1891891891891892,1,0.23623862581018454,1,1,1,0.2300612208465908,2,1,0,0,1,0
727,0.2972972972972973,1,0.37087424619294634,2,1,0,0.35930296343300777,2,0,1,0,1,0
727,0.2702702702702703,2,0.24821627777238162,1,1,1,0.2963743537507832,2,0,0,1,1,0
727,0.33783783783783783,2,0.3882181008233263,1,1,1,0.5370684900407988,2,0,0,1,1,0
727,0.17567567567567569,2,0.20802103355988086,2,0,1,0.8019360348913321,2,1,0,0,0,1
727,0.0,2,0.37392353206036766,2,1,0,0.6308628974067023,2,0,1,0,0,1
727,0.17567567567567569,3,0.32973335907021056,2,1,0,0.30103339868957485,2,0,1,0,0,1
727,0.3783783783783784,3,0.4593423170339799,4,1,0,0.6537645845178214,2,0,1,0,1,0
727,0.4594594594594595,4,0.0,2,1,1,0.592143749728099,2,1,0,0,1,0
727,0.22972972972972974,5,0.5435053730381129,1,0,0,0.7137838163544618,2,1,0,0,1,0
727,0.5405405405405406,5,0.4261229330203351,1,1,0,0.12935945382784053,2,0,1,0,1,0
727,0.5540540540540541,5,0.6081395836851529,1,1,0,0.35912689661862707,2,0,1,0,1,0
727,0.28378378378378377,5,0.32130758747505817,2,0,0,0.904840112230718,2,0,1,0,1,0
727,0.13513513513513514,5,0.0,2,0,1,0.09821687971201248,2,1,0,0,1,0
727,0.5945945945945946,5,0.0,2,0,1,0.1932253530212135,2,1,0,0,1,0
727,0.24324324324324326,6,0.559664722836272,1,1,1,0.5651647232310685,2,0,1,0,1,0
727,0.3648648648648649,6,0.4560530931104339,2,1,1,0.523385983361411,2,0,1,0,1,0
727,0.41891891891891897,7,0.383808342263586,1,1,0,0.9523223967888933,2,0,0,1,0,1
727,0.04054054054054054,8,0.6111832895977806,1,1,1,0.8164994256951539,2,0,1,0,1,0
727,0.7162162162162162,8,0.0,1,1,1,0.9922714119198384,2,0,0,1,1,0
727,0.16216216216216217,8,0.47440488686063736,2,1,1,0.6895256496995463,2,0,1,0,0,1
727,0.10810810810810811,9,0.4842933638912915,1,1,1,0.7339393912118607,2,1,0,0,0,1
727,0.2567567567567568,9,0.40331845491530055,1,1,1,0.17271534431538207,2,0,1,0,1,0
727,0.17567567567567569,10,0.38659955522180345,2,0,0,0.3830488811681515,2,0,0,1,0,1
727,0.21621621621621623,10,0.0,2,1,1,0.993223652858848,2,1,0,0,1,0
728,0.2567567567567568,0,0.0,2,1,1,0.36099557507741986,2,1,0,0,1,0
728,0.14864864864864866,1,0.0,1,1,1,0.41526285760290105,2,0,0,1,0,1
728,0.2702702702702703,1,0.4620790058624999,1,1,1,0.695303751508269,2,1,0,0,1,0
728,0.6891891891891893,1,0.0,2,1,1,0.6590293373017122,2,1,0,0,0,1
728,0.3783783783783784,2,0.43725131586294663,1,1,0,0.10133612760018579,2,1,0,0,0,1
728,0.2567567567567568,3,0.48900137103474967,2,0,0,0.5348808311193718,2,1,0,0,1,0
728,0.3648648648648649,3,0.4341377409449391,2,1,0,0.42148435175559257,2,0,1,0,1,0
728,0.2567567567567568,4,0.0,1,0,0,0.022641162230993057,2,0,0,1,0,1
728,0.33783783783783783,5,0.0,1,1,1,0.6004402920478905,2,0,0,1,0,1
728,0.1891891891891892,5,0.24641678220826635,1,1,1,0.7806413012442688,2,0,1,0,1,0
728,0.28378378378378377,6,0.606552365544114,1,0,0,0.8060370765408097,2,0,1,0,1,0
728,0.21621621621621623,6,0.3604058922887775,2,1,1,0.057936082895916556,2,1,0,0,0,1
728,0.33783783783783783,7,0.0,2,1,0,0.2000797076120769,2,1,0,0,1,0
728,0.33783783783783783,8,0.5118118276627774,1,0,1,0.6951300349183347,2,0,0,1,0,1
728,0.20270270270270271,8,0.5177705019595805,1,0,1,0.1803791262065527,2,1,0,0,1,0
728,0.22972972972972974,8,0.5017373787102166,2,1,0,0.27176315338114787,2,0,1,0,0,1
728,0.20270270270270271,9,0.5994949582916316,2,1,0,0.853844042106021,2,0,1,0,0,1
728,0.1891891891891892,9,0.5092589584878865,2,1,1,0.7632323886931203,2,0,1,0,0,1
728,0.2702702702702703,10,0.4576975057881071,1,0,1,0.1882725300266175,2,1,0,0,1,0
729,0.2702702702702703,0,0.0,2,1,1,0.15578227720747329,2,0,0,1,0,1
729,0.28378378378378377,1,0.5241700325418979,1,1,1,0.9686096022170116,2,0,1,0,0,1
729,0.32432432432432434,1,0.0,2,1,1,0.7476933547153753,2,0,0,1,0,1
729,0.6621621621621622,2,0.3754663895607974,1,0,1,0.5119462908707781,2,1,0,0,1,0
729,0.5945945945945946,4,0.5601852130480547,1,1,0,0.15490769368474686,2,1,0,0,0,1
729,0.35135135135135137,4,0.4293652853236149,2,1,0,0.7653395399260629,2,0,0,1,1,0
729,0.10810810810810811,4,0.38767971489938413,2,1,0,0.19674278893634337,2,0,1,0,1,0
729,0.3783783783783784,5,0.46966252313837864,1,1,0,0.5200748171450373,2,0,1,0,1,0
729,0.14864864864864866,5,0.43713573108507925,1,1,1,0.12769664502960032,2,0,1,0,1,0
729,0.35135135135135137,5,0.0,2,0,1,0.04594918814746808,2,1,0,0,1,0
729,0.2972972972972973,5,0.45267227821463296,2,1,0,0.5169718708136627,2,0,1,0,1,0
729,0.2702702702702703,6,0.2537660609532739,1,1,0,0.7255682417670887,2,0,1,0,1,0
729,0.1891891891891892,6,0.37343616286596687,1,1,1,0.3995759094993572,2,1,0,0,1,0
729,0.28378378378378377,6,0.5078390592770157,1,1,1,0.9249164295190191,2,0,1,0,1,0
729,0.35135135135135137,6,0.0,2,1,0,0.7586817041027417,2,1,0,0,1,0
729,0.2702702702702703,7,0.0,2,0,0,0.2288634564600919,2,1,0,0,0,1
729,0.3648648648648649,7,0.36305999778635223,2,1,0,0.35564166377889084,2,0,0,1,0,1
729,0.32432432432432434,7,0.0,2,1,0,0.29131092019287835,2,0,0,1,0,1
729,0.24324324324324326,8,0.43486500833864467,1,0,0,0.6065556260622889,2,1,0,0,0,1
729,0.21621621621621623,9,0.5265951207520153,1,0,1,0.5270389822228022,2,1,0,0,0,1
729,0.1891891891891892,9,0.0,2,0,0,0.754031309990104,2,1,0,0,0,1
729,0.16216216216216217,9,0.0,2,1,0,0.7593613690107406,2,1,0,0,1,0
729,0.21621621621621623,9,0.2124366909289744,2,1,1,0.21424241015016932,2,0,0,1,0,1
729,0.2702702702702703,10,0.0,2,1,0,0.948668297822442,2,0,0,1,0,1
730,0.22972972972972974,0,0.6196561719541189,1,1,1,0.2685591473985765,2,1,0,0,0,1
730,0.2702702702702703,0,0.1548365314379237,2,0,0,0.47000253524211555,2,0,1,0,1,0
730,0.20270270270270271,0,0.0,2,1,0,0.007316748749505577,2,1,0,0,1,0
730,0.28378378378378377,1,0.46448181411026296,1,0,0,0.7284096631228283,2,1,0,0,1,0
730,0.28378378378378377,1,0.39462504477415516,1,1,0,0.974764189980143,2,1,0,0,0,1
730,0.2567567567567568,1,0.0,2,1,1,0.6218246342525711,2,1,0,0,0,1
730,0.21621621621621623,1,0.0,2,1,1,0.632962597928102,2,1,0,0,1,0
730,0.2702702702702703,2,0.0,2,1,0,0.07081931324441483,2,0,0,1,1,0
730,0.5945945945945946,2,0.0,2,1,1,0.8144653814439279,2,0,0,1,0,1
730,0.5945945945945946,2,0.0,2,1,1,0.932480901926134,2,0,0,1,1,0
730,0.10810810810810811,3,0.0,1,1,0,0.1726706400461244,2,0,0,1,1,0
730,0.32432432432432434,4,0.0,2,0,1,0.42989550502072943,2,0,0,1,1,0
730,0.5945945945945946,5,0.4471181107835457,1,0,1,0.3075408201483241,2,0,0,1,1,0
730,0.2702702702702703,5,0.49443592814915416,1,1,0,0.5929570774008917,2,0,1,0,0,1
730,0.2702702702702703,5,0.47376351091393326,1,1,1,0.8166075860244654,2,0,0,1,1,0
730,0.0945945945945946,5,0.6671466092069493,1,1,1,0.28150653387398494,2,0,0,1,1,0
730,0.21621621621621623,5,0.2957271615738486,2,1,0,0.48436595694888857,2,1,0,0,0,1
730,0.21621621621621623,5,0.48806019208834955,2,1,0,0.6944233174268143,2,1,0,0,1,0
730,0.12162162162162163,5,0.0,2,1,1,0.5804071788855835,2,1,0,0,1,0
730,0.10810810810810811,6,0.0,2,1,1,0.9290743265981901,2,0,0,1,1,0
730,0.3918918918918919,7,0.0,1,1,0,0.1668243317236796,2,1,0,0,0,1
730,0.4594594594594595,7,0.0,2,0,1,0.611994745498195,2,0,0,1,0,1
730,0.24324324324324326,8,0.592867366985536,2,1,0,0.4591396978411438,2,1,0,0,0,1
730,0.06756756756756757,8,0.0,2,1,0,0.9164522711918988,2,1,0,0,1,0
730,0.20270270270270271,9,0.0,2,0,0,0.8829095178589554,2,0,0,1,0,1
731,0.20270270270270271,1,0.0,1,1,0,0.653639322555304,2,0,0,1,1,0
731,0.2567567567567568,1,0.5138835453071804,1,1,1,0.9035909929398257,2,0,0,1,0,1
731,0.17567567567567569,1,0.5281517288553293,1,1,1,0.9273649133492249,2,1,0,0,1,0
731,0.3918918918918919,1,0.4600042590997804,3,0,0,0.9587070065191227,2,1,0,0,0,1
731,0.28378378378378377,2,0.505448965354818,1,1,1,0.3742324892027188,2,0,0,1,0,1
731,0.22972972972972974,2,0.5096209779835311,2,1,0,0.6954270132797683,2,0,1,0,1,0
731,0.31081081081081086,3,0.0,2,1,0,0.5068491040894405,2,0,0,1,1,0
