Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
0,1,35.0,8,0.4552151034708954,1.0,1,1,0.37159183702043547,1
0,1,32.0,5,0.24839415875983756,1.0,1,1,0.20456458591795512,3
0,1,31.0,5,0.42352123924100027,1.0,1,1,0.012835475787937747,1
0,0,44.0,8,0.0,2.0,1,1,0.1371132943196075,1
0,1,45.0,6,0.5901654731608361,1.0,1,0,0.9179048099093463,2
1,1,37.0,10,0.579448851125172,1.0,1,0,0.40202344323882927,2
0,1,48.0,2,0.3847863489116239,2.0,0,1,0.9894651939260198,3
0,1,30.0,10,0.5171661131417941,1.0,0,0,0.8637728403062491,0
1,0,37.0,2,0.5492037823006146,2.0,0,1,0.3761381211905737,4
0,1,26.0,1,0.0,2.0,0,0,0.6077597910600462,0
0,1,38.0,8,0.0,2.0,0,0,0.4588042658073846,0
0,1,50.0,7,0.0,2.0,1,1,0.050260899915941966,4
1,0,42.0,3,0.0,2.0,1,1,0.6422500848831063,2
2,0,30.0,3,0.5234974885619895,2.0,1,0,0.27385145281374373,1
0,1,39.0,2,0.5168206740832504,2.0,1,0,0.41385197286340847,1
1,1,46.0,3,0.26014239486637786,1.0,0,1,0.9499760727149442,0
0,0,40.0,1,0.558783488547083,2.0,1,0,0.7536160203299416,0
0,1,52.0,8,0.23782337282838625,1.0,0,0,0.8625035190860727,1
0,1,36.0,3,0.0,1.0,0,0,0.32570955526252754,3
1,0,61.0,8,0.0,2.0,1,1,0.7997125725506786,2
2,0,36.0,1,0.45592862026171666,1.0,1,1,0.2670303013937831,1
2,1,44.0,3,0.6047859909973807,1.0,1,0,0.8373295649734549,0
2,1,40.0,2,0.5477555448907563,2.0,0,0,0.8838694595333854,3
0,0,40.0,7,0.0,1.0,0,1,0.8054036160453324,0
0,1,24.0,1,0.7282042282585731,1.0,1,1,0.859209454502905,1
1,1,40.0,8,0.41567239511468584,2.0,1,1,0.5875337594740297,3
0,0,44.0,8,0.531869214309284,1.0,0,1,0.02848577039107234,2
0,0,32.0,8,0.5767515806915868,2.0,0,0,0.8574367852129877,1
0,1,36.0,7,0.5134724222093521,1.0,1,0,0.9529760592136548,1
1,1,33.0,4,0.5494159401532313,2.0,1,0,0.4917347106648685,1
0,0,33.0,9,0.45402310555652303,1.0,0,1,0.3265557860775704,1
0,0,38.0,7,0.0,2.0,1,1,0.6656187665922095,0
0,0,30.0,6,0.0,1.0,0,0,0.6130228436815716,2
2,0,29.0,6,0.7194964696622442,1.0,1,1,0.6192541387702525,1
0,1,29.0,3,0.40869426307709245,1.0,1,1,0.9484366256977541,2
1,1,41.0,5,0.0,2.0,0,1,0.705278704116243,1
1,1,59.0,4,0.5154341350306813,1.0,1,1,0.46810955446245117,3
0,0,41.0,0,0.48047113471449704,2.0,1,0,0.8786375598869691,2
2,0,40.0,6,0.5473403563972926,1.0,1,0,0.9349143843237029,2
2,0,38.91621420206537,4,0.49803065459764967,1.0,0,1,0.6563027769151953,4
0,1,47.0,5,0.6228238325768044,2.0,0,0,0.0052208985958159,2
1,0,38.91621420206537,4,0.0,1.0,0,0,0.9745459691400529,0
0,1,35.0,2,0.5620029630357091,1.0,1,1,0.3020105920115371,2
0,1,37.0,7,0.4856730874276485,1.0,1,0,0.7376192926424473,0
0,1,34.0,4,0.632692859479321,2.0,1,1,0.630965057162959,1
0,0,34.0,4,0.49573569890468283,1.0,1,0,0.5344576907094627,1
1,1,35.0,10,0.7025719087777832,1.0,0,1,0.6063889101409184,0
0,0,34.0,7,0.3743371262810331,1.0,0,0,0.8995979116005578,1
0,0,29.0,10,0.0,2.0,1,0,0.6875493109591966,1
1,1,28.0,7,0.6198516297991747,1.0,1,0,0.009159174701183962,1
0,0,39.0,8,0.4062546271276916,1.0,0,0,0.44601239418364447,1
0,0,43.0,10,0.0,2.0,1,0,0.7481591992035239,0
2,1,32.0,7,0.6993038488256328,1.0,0,1,0.3867286325844118,2
0,1,54.0,5,0.0,1.0,1,0,0.06418627978971991,2
1,1,39.0,5,0.0,2.0,0,0,0.5837385470312414,1
2,1,29.0,3,0.4858150175635056,1.0,1,0,0.2726206852754438,1
0,1,71.0,4,0.0,2.0,0,1,0.08501791921128467,1
0,1,21.0,4,0.0,1.0,1,1,0.1846714861269251,0
0,1,35.0,7,0.0,2.0,1,1,0.4443752878399887,0
1,1,35.0,5,0.0,2.0,1,0,0.4750354658869922,3
1,0,63.0,1,0.5488908265503337,1.0,1,1,0.18965391194859105,2
1,1,52.0,4,0.4435447475905457,1.0,0,1,0.16464002312220816,1
2,1,69.0,2,0.7453748651494319,2.0,0,1,0.5294861159240707,1
2,0,42.0,8,0.4119686204067955,1.0,0,1,0.9343792332167721,0
0,0,23.0,5,0.454064078367436,2.0,0,0,0.981242958702556,0
0,1,44.0,3,0.4594785875014035,1.0,0,0,0.11878544400990294,2
2,1,43.0,5,0.3981970926920967,1.0,0,0,0.12487097517812949,0
0,0,56.0,10,0.0,3.0,0,1,0.31125617496470914,0
1,1,34.0,7,0.5607646514965499,2.0,1,0,0.2312973388958645,1
0,1,71.0,4,0.0,2.0,1,1,0.98784683937316,1
0,1,38.0,2,0.45738148106268967,1.0,1,0,0.9661046129905405,0
0,1,29.0,3,0.0,2.0,1,0,0.7304637592890121,0
0,1,32.0,1,0.23623862581018454,1.0,1,1,0.23006122084659084,2
1,0,43.0,5,0.0,1.0,1,1,0.6004402920478905,2
1,1,39.0,6,0.0,1.0,1,1,0.47566387590014847,2
1,0,50.0,6,0.3773813901891402,1.0,1,1,0.2524107552271242,1
0,0,47.0,10,0.592416666065493,1.0,0,1,0.08054959248608241,3
1,0,28.0,1,0.0,2.0,1,1,0.6044034205266603,0
2,1,49.0,9,0.6846917009212785,2.0,1,0,0.9359926372968619,1
0,0,44.0,9,0.09367671949993722,1.0,0,1,0.8493332613264567,1
0,1,33.0,3,0.0,2.0,0,1,0.29548596891003087,1
0,0,40.0,9,0.0,1.0,0,0,0.7582578136212008,1
2,1,42.0,9,0.25200271552485715,1.0,0,1,0.6865892692752158,2
1,1,55.0,1,0.32431522296562726,1.0,0,1,0.9076989852530917,1
2,0,42.0,1,0.46491689115688367,1.0,1,0,0.2236224559445427,1
0,1,32.0,9,0.0,2.0,1,0,0.5797522663414356,3
2,0,40.0,3,0.6467207861167856,2.0,1,0,0.685150081832815,1
1,1,23.0,5,0.0,2.0,1,0,0.5891603148100644,0
0,1,36.0,8,0.38974421845937535,2.0,0,1,0.10734415136645549,1
0,1,32.0,2,0.338410109060615,1.0,1,0,0.8161024377828082,1
1,0,26.0,7,0.0,2.0,1,0,0.5512607454011857,1
0,1,38.91621420206537,6,0.4960002684755393,1.0,1,0,0.4423909483355661,1
0,1,26.0,9,0.0,2.0,1,1,0.7662032224077399,1
0,0,49.0,7,0.0,1.0,1,0,0.06778097308292941,0
2,1,38.91621420206537,7,0.5046207007793483,1.0,0,1,0.0031704527782403214,1
1,1,44.0,9,0.0,2.0,1,0,0.5356141011466594,0
1,1,53.0,5,0.6666429385731873,1.0,1,1,0.11173902107651279,0
1,1,56.0,5,0.4940650205826597,1.0,1,1,0.30292462930209835,2
0,1,29.0,7,0.0,2.0,1,1,0.4559689950390262,1
0,0,37.0,7,0.0,2.0,1,1,0.14341029568323774,0
2,1,37.0,8,0.2916695778752242,2.0,1,1,0.126416822806578,2
2,0,50.0,8,0.3912864382506858,1.0,0,0,0.11223906883107336,4
0,0,42.0,10,0.0,2.0,0,0,0.8496287895494018,1
2,1,41.0,5,0.49043502084850477,1.0,0,1,0.025278314078994543,1
2,0,32.0,1,0.45640383312603144,1.0,1,1,0.6307184836151852,1
0,0,67.0,1,0.0,2.0,0,1,0.01912932685071424,2
0,1,29.0,3,0.0,2.0,1,1,0.7112027198597466,1
1,1,40.0,10,0.0,2.0,1,0,0.5191545792623196,1
1,0,30.0,8,0.0,2.0,1,0,0.926738753550964,0
2,0,38.91621420206537,4,0.4993761809824858,1.0,1,1,0.1576219528965016,0
1,1,45.0,4,0.40847744197654123,2.0,1,1,0.7919139777848784,1
2,1,38.91621420206537,7,0.30999195729230145,1.0,1,0,0.8887123220267535,2
0,0,38.0,0,0.6081441273626277,2.0,0,0,0.15942142474606322,3
0,1,32.0,8,0.4981835055021742,2.0,1,1,0.13769554992501784,4
0,0,28.0,8,0.0,2.0,1,1,0.7927440570574489,2
0,0,33.0,5,0.0,2.0,0,0,0.584888906890608,3
1,1,67.0,6,0.6326057324709009,1.0,1,1,0.5930357349126841,1
0,1,41.0,7,0.0,1.0,0,1,0.1432935845373233,1
1,1,58.0,6,0.0,2.0,0,1,0.8501504393669594,1
0,1,38.91621420206537,7,0.5549062569587517,2.0,1,0,0.32526171249354313,2
2,0,43.0,3,0.5099300277654566,1.0,0,0,0.6257054548709401,0
0,1,29.0,5,0.0,2.0,1,1,0.033797527663891894,2
0,1,38.91621420206537,10,0.28331813924928645,1.0,1,0,0.6898029761842256,0
1,0,40.0,8,0.0,2.0,1,0,0.01774379453237784,0
1,1,27.0,2,0.0,2.0,1,0,0.11197599370739904,0
2,1,36.0,9,0.3609452746332186,2.0,1,0,0.8713696658030841,2
2,0,28.0,9,0.32881135125420846,2.0,0,0,0.20214975530163126,2
2,1,47.0,4,0.5931743840696436,1.0,1,1,0.39723308575969,1
1,0,33.0,6,0.0,2.0,1,0,0.22627105888612362,0
1,0,59.0,3,0.5899651129269259,1.0,1,1,0.37436895223493843,0
0,1,32.0,10,0.0,2.0,0,1,0.9817491570444977,1
0,1,24.0,1,0.46267518417537584,1.0,1,0,0.44865844688167716,0
1,0,32.0,6,0.0,2.0,1,1,0.21496992962827946,1
2,0,57.0,3,0.40440845922740987,1.0,1,0,0.217804450325006,0
0,0,82.0,2,0.0,2.0,0,1,0.9103058342071666,2
0,0,38.91621420206537,3,0.5332598984711284,1.0,1,1,0.17299432095765144,1
0,0,63.0,10,0.0,2.0,0,1,0.0024558345321978245,2
0,0,26.0,2,0.4284964066486118,2.0,1,1,0.6040080327671292,1
2,1,31.0,5,0.4830336492398169,2.0,1,1,0.3744307581374021,2
0,1,30.0,2,0.4150914421070324,1.0,0,0,0.7981665249031282,1
1,0,33.0,7,0.4937067077712709,1.0,1,0,0.48896234590403387,2
2,1,29.0,9,0.5761442823259436,2.0,1,0,0.7172853507509968,2
1,1,48.0,9,0.4363224526739124,1.0,1,0,0.7868093902967732,0
0,1,39.0,2,0.0,2.0,1,0,0.9896518617527973,0
1,1,74.0,5,0.0,2.0,0,0,0.7571435072049381,2
2,1,38.0,3,0.39815978670861946,1.0,0,0,0.18523303975529662,1
2,0,53.0,8,0.3795641090771158,1.0,0,0,0.35067958990083553,2
1,0,41.0,6,0.0,2.0,0,0,0.5074467111609158,3
1,0,38.91621420206537,8,0.5121047752894413,1.0,1,0,0.8961632835935831,0
2,1,44.0,7,0.418525744855212,2.0,1,1,0.9890973587977652,0
2,1,32.0,3,0.4327926928419424,1.0,1,1,0.9118052273992165,1
2,1,43.0,5,0.515368969130056,2.0,0,1,0.0961741846346326,4
2,1,48.0,3,0.5661876899899877,2.0,0,1,0.3956537849364614,0
0,0,33.0,4,0.0,2.0,1,1,0.36683538277905536,2
1,1,47.0,2,0.0,1.0,1,0,0.24077099362989163,3
0,1,41.0,6,0.0,1.0,0,1,0.5629218090327626,1
1,0,36.0,6,0.3451895149939165,1.0,0,0,0.09907701185463211,1
0,0,35.0,3,0.0,2.0,0,1,0.3316288205523627,2
0,0,51.0,1,0.4968652411821868,1.0,1,1,0.3269256213968434,0
2,0,43.0,9,0.3938150744790445,1.0,0,0,0.9228804350815503,2
0,1,33.0,4,0.5607878880225832,1.0,1,0,0.5177811981044189,2
1,1,35.0,0,0.0,2.0,0,1,0.9865658670403022,4
0,0,46.0,8,0.6687799018318554,1.0,0,1,0.22191519290092201,1
2,1,35.0,7,0.36877981016116945,2.0,1,1,0.8692128098233382,3
1,0,42.0,1,0.0,2.0,1,1,0.7476933547153752,2
1,0,29.0,4,0.0,2.0,0,0,0.6944096161183392,2
1,0,41.0,5,0.1119297081934741,1.0,1,0,0.34790667508747086,1
0,1,33.0,1,0.0,2.0,1,1,0.43204891067096907,1
1,0,39.0,6,0.0,1.0,0,0,0.1920141373501169,0
2,1,51.0,1,0.5895234196481927,1.0,1,1,0.2678733819079722,2
0,0,27.0,7,0.0,2.0,1,0,0.7807670632545407,0
2,1,68.0,6,0.4487712521047889,1.0,1,0,0.17928642185328697,3
0,1,46.0,2,0.0,2.0,1,1,0.8456355581958077,0
1,0,28.0,8,0.2442214685651852,2.0,1,0,0.6802793166747425,1
2,1,25.0,8,0.48506837975530226,1.0,1,1,0.6610576810085362,0
1,1,32.0,7,0.4262977051758346,1.0,1,1,0.6739765647619347,1
1,1,30.0,6,0.4836460891352342,4.0,1,0,0.20957086401751365,1
1,1,39.0,8,0.5506618244881817,1.0,1,1,0.55233739822153,2
1,1,35.0,4,0.5498188926029689,1.0,1,0,0.5681945625807264,2
0,1,34.0,0,0.0,2.0,0,1,0.01872503824115203,1
2,1,33.0,4,0.49449288354486887,1.0,1,1,0.38951364855343684,2
1,0,26.0,4,0.48967076632588163,2.0,1,0,0.7234220368045149,2
1,1,38.91621420206537,3,0.0,2.0,1,0,0.22670415024634852,2
0,0,55.0,10,0.4685627140485606,1.0,1,0,0.47969566093561933,4
0,1,58.0,8,0.6243655740862755,1.0,0,0,0.12945051252394602,4
2,0,47.0,10,0.535602004782101,1.0,0,0,0.13401934884781494,4
2,0,39.0,8,0.603399093233432,1.0,1,0,0.1363281193353965,1
2,1,42.0,8,0.5786327030229684,1.0,1,0,0.9673931860492676,1
0,0,53.0,5,0.5087421749603595,1.0,1,0,0.7075169178656562,0
0,1,23.0,2,0.42819568694205684,1.0,1,0,0.8692411625310216,3
0,1,38.91621420206537,3,0.36252890566046164,1.0,0,1,0.8115425523137458,0
0,1,39.0,7,0.32784430523165803,2.0,1,0,0.5477222074708135,2
1,1,38.91621420206537,5,0.0,2.0,0,1,0.4757831872943866,1
1,0,60.0,10,0.67326439192901,1.0,1,0,0.1571822609059165,3
0,1,38.0,3,0.0,2.0,0,0,0.7051244893887366,0
0,1,42.0,2,0.22609510498864302,2.0,0,1,0.9277474498814636,3
1,0,34.0,10,0.4286842518410563,2.0,0,0,0.7731726879917031,2
0,1,38.91621420206537,8,0.0,2.0,1,1,0.5074191585296396,0
2,0,25.0,7,0.3174867134301421,1.0,1,0,0.4676078565503005,1
1,1,31.0,2,0.6649467120295735,2.0,1,1,0.6758646450736046,1
0,0,34.0,7,0.0,2.0,1,1,0.9948860116141091,1
0,1,29.0,5,0.37930759058389013,1.0,1,1,0.7636311767773822,2
0,0,31.0,6,0.4295953388883909,1.0,1,1,0.7056971440772594,1
2,0,40.0,2,0.6476167275725375,2.0,1,0,0.7469200308629474,2
1,0,31.0,2,0.48502377997377344,2.0,0,0,0.4088747475383899,3
2,1,46.0,5,0.5213786601564007,1.0,1,1,0.3898870342117672,2
1,0,40.0,1,0.0,2.0,1,1,0.5439290452238188,0
1,1,36.0,1,0.0,2.0,0,1,0.3585219388451597,0
2,1,35.0,6,0.4055225769155915,1.0,0,0,0.42590997440255546,2
2,1,38.91621420206537,4,0.43139391774564734,1.0,1,1,0.7189271575435453,0
2,1,35.0,1,0.439402029724499,1.0,1,1,0.8914826865965699,2
1,0,34.0,5,0.5218414376928896,4.0,1,1,0.14114682952221935,2
2,0,57.0,4,0.44657462318664926,1.0,1,1,0.20611043354640368,0
2,0,41.0,7,0.36914836617528657,1.0,1,1,0.5058846619852196,1
2,1,48.0,10,0.38281897642186125,1.0,1,0,0.37253092670350013,3
0,0,32.0,7,0.0,2.0,0,0,0.7761512224417432,4
0,1,28.0,3,0.0,2.0,1,0,0.011469545341580121,3
1,0,43.0,2,0.0,2.0,1,0,0.1033024653854443,1
0,1,35.0,7,0.6590674723749392,1.0,0,1,0.4736800364434803,0
1,0,40.0,5,0.3726605491496568,2.0,0,0,0.6160949870712653,3
2,1,30.0,2,0.2891572430862268,2.0,0,1,0.9136733558054793,1
1,1,28.0,6,0.0,2.0,1,0,0.7343915343915343,2
1,1,20.0,8,0.0,1.0,1,0,0.5512573950812302,1
0,1,39.0,2,0.3629703199414551,1.0,1,0,0.13284823700663412,1
0,1,38.91621420206537,9,0.0,2.0,1,1,0.24319002464735381,2
2,1,34.0,6,0.4712499007066973,2.0,0,0,0.7857032846636853,2
2,1,43.0,6,0.5067662332543066,1.0,0,0,0.6878371384467216,0
1,0,35.0,7,0.0,2.0,1,1,0.5436897723732615,1
0,1,33.0,2,0.0,2.0,1,1,0.6801519045068803,0
2,0,33.0,9,0.41671389367691086,1.0,1,1,0.604268957685459,3
1,1,29.0,9,0.24595818963787253,2.0,1,0,0.6403922574605875,0
0,1,31.0,8,0.0,2.0,1,0,0.8933659164450205,4
2,0,58.0,3,0.5083310917193511,1.0,1,1,0.4829401707863101,3
0,0,49.0,8,0.0,1.0,1,1,0.91435487089017,0
0,1,39.0,3,0.5546223169733975,2.0,1,0,0.7383242599668267,0
0,0,73.0,8,0.0,1.0,1,1,0.17293651543722424,0
2,0,34.0,6,0.49911826750056176,2.0,0,1,0.6412384882756302,1
0,0,60.0,0,0.5252255208479267,1.0,0,0,0.053464855893737846,1
0,1,39.0,8,0.5580152483424645,1.0,1,1,0.46491539942064464,3
0,1,37.0,3,0.42074054848325076,1.0,1,0,0.9131539562028173,4
1,0,46.0,4,0.0,2.0,1,0,0.29330591071447326,1
1,0,53.0,7,0.2606921399840071,2.0,0,0,0.9131974603574641,4
1,0,38.91621420206537,0,0.31138650756568137,1.0,1,1,0.7674299395592279,1
0,1,31.0,8,0.0,2.0,1,1,0.2159452227687744,1
2,0,48.0,7,0.5509497501555313,1.0,1,0,0.28794349860411667,1
0,1,33.0,1,0.0,2.0,1,0,0.42718154583762746,3
1,0,44.0,6,0.5002548245783777,2.0,0,0,0.39539366009453897,1
1,0,23.0,6,0.0,2.0,1,0,0.7661612183963568,1
2,0,27.0,8,0.49262826193694825,2.0,1,0,0.00832749527579884,1
2,0,50.0,5,0.4035223225493666,2.0,1,0,0.06241611073857553,1
1,1,29.0,10,0.4605269414366607,2.0,1,0,0.741295043676671,3
1,0,56.0,4,0.3949704439758789,1.0,1,1,0.4250658937928572,2
1,1,47.0,8,0.42887795598603407,1.0,1,1,0.40072671940170285,2
0,1,24.0,2,0.0,1.0,0,1,0.6061625385224289,2
1,1,31.0,6,0.5296036729494433,1.0,1,1,0.6543151370955926,1
0,1,40.0,4,0.0,2.0,0,1,0.9721178372534576,0
0,1,33.0,6,0.0,2.0,1,0,0.5579471339512924,0
2,0,51.0,7,0.5901790244796205,1.0,1,0,0.7320690625954779,3
0,1,29.0,2,0.0,2.0,0,1,0.4915903968829023,1
0,1,29.0,5,0.7155861569133509,1.0,0,0,0.5600456843628566,2
0,1,24.0,6,0.5873300988461092,1.0,1,1,0.12650828154088714,1
0,1,33.0,1,0.4905660302156944,1.0,1,0,0.674811444492949,2
0,0,38.0,1,0.4145782058364813,1.0,0,0,0.11029678334280923,2
0,0,38.91621420206537,9,0.0,2.0,0,0,0.6781584641333247,1
0,0,26.0,1,0.0,2.0,1,1,0.9970832714524236,3
0,0,26.0,5,0.6282424868200472,1.0,1,1,0.24796213038345158,2
2,1,38.91621420206537,4,0.5499706275165347,2.0,0,1,0.2565092966378289,2
2,0,41.0,9,0.7232477536995201,3.0,1,1,0.9396789893434822,2
0,0,49.0,3,0.0,1.0,0,0,0.3090736665351541,0
0,1,33.0,0,0.2900915666595948,1.0,0,0,0.9052885050522324,1
0,0,33.0,6,0.5408713553777951,2.0,0,0,0.37423203915973974,1
0,0,26.0,2,0.0,2.0,1,1,0.39323740417209846,0
0,0,36.0,9,0.0,2.0,1,1,0.0357259618293547,1
1,0,44.0,4,0.0,1.0,1,1,0.47430204584537816,0
0,1,26.0,10,0.503759036188757,1.0,0,1,0.21822039004724947,1
1,1,38.91621420206537,5,0.477481793504287,2.0,1,0,0.7971011231572614,1
0,1,33.0,6,0.0,2.0,1,0,0.5783803853267987,4
2,1,28.0,9,0.6156903785118493,2.0,0,1,0.5064951702887626,2
0,1,33.0,7,0.0,1.0,1,1,0.2901849126591589,1
2,1,33.0,0,0.7240250812590883,1.0,1,1,0.5383330608073071,3
0,1,41.0,9,0.0,2.0,1,0,0.029780394027629636,1
0,0,39.0,5,0.5504495869219252,1.0,0,0,0.09793510280231761,1
0,1,28.0,5,0.5783449367828987,2.0,1,0,0.9274762239793899,0
1,0,36.0,1,0.0,1.0,1,1,0.7198144422792376,1
0,0,56.0,7,0.0,1.0,1,0,0.13103386373398657,1
2,0,37.0,8,0.6228935022980846,1.0,1,0,0.22989165465301933,2
1,0,37.0,0,0.25645954498896345,1.0,0,1,0.30876823736666853,1
0,0,77.0,6,0.0,2.0,1,1,0.24523602003991377,0
0,0,30.0,4,0.0,2.0,0,1,0.5780571544582508,3
0,1,38.91621420206537,1,0.0,1.0,0,0,0.4120963051971463,3
2,1,18.0,5,0.44314219370900754,2.0,0,1,0.05026565036961029,1
0,1,37.0,7,0.2959768645508621,1.0,1,0,0.9731249334311427,2
0,0,43.0,9,0.0,2.0,1,0,0.7625139200793675,0
2,0,37.0,3,0.501136537149406,2.0,1,0,0.6731318340901555,1
2,1,37.0,9,0.5779981824492966,2.0,1,0,0.4546256167463993,0
0,1,67.0,10,0.5158722411956186,1.0,0,1,0.10667098707926606,0
2,1,37.0,4,0.3924286549969353,1.0,0,0,0.4540937659546487,2
2,0,48.0,2,0.4309676490562364,2.0,1,1,0.5197135826471427,2
1,0,34.0,4,0.0,2.0,1,1,0.3034129759392022,0
2,1,28.0,4,0.2616333189304072,1.0,1,0,0.14376077915440924,2
0,1,22.0,9,0.0,2.0,1,0,0.785381653947952,1
1,0,31.0,10,0.4709431626203293,1.0,1,1,0.7901554098416399,0
2,0,24.0,7,0.4505184555211242,1.0,1,0,0.8125370972927914,2
2,1,57.0,7,0.40601548620796596,1.0,0,1,0.5674160882364265,2
0,0,26.0,10,0.0,2.0,1,1,0.6921236978131411,2
0,1,55.0,9,0.5443485839210653,1.0,0,1,0.016284505170243754,2
0,1,61.0,2,0.0,1.0,0,1,0.6390264270237808,4
2,0,36.0,0,0.5046137656926764,2.0,1,1,0.8618420059115645,0
0,1,33.0,6,0.35191419751342073,1.0,1,0,0.3348693800257924,1
2,0,61.0,8,0.4997934021737671,1.0,1,0,0.9109495456816125,3
0,1,35.0,7,0.0,2.0,1,0,0.3897385200286627,3
1,1,25.0,6,0.0,2.0,1,0,0.6487046012894231,3
1,0,38.0,3,0.0,2.0,1,0,0.22124147856120258,2
2,1,25.0,4,0.39116108855192966,2.0,1,1,0.261516074785142,0
2,0,35.0,2,0.4680741890063811,2.0,1,1,0.08450507023420735,2
2,1,38.91621420206537,9,0.43011861907757054,2.0,1,1,0.31723329577974696,0
0,1,49.0,1,0.5690254158570918,1.0,1,1,0.04101806722542002,3
0,1,31.0,4,0.244310548557783,2.0,1,1,0.035535593649193495,3
0,0,58.0,4,0.0,1.0,1,1,0.31221726674897454,3
0,1,33.0,2,0.5558100103512148,1.0,0,0,0.3156828477119565,1
2,0,31.0,3,0.530107782008225,1.0,0,1,0.7317083281453378,1
0,1,40.0,8,0.43531550997458773,1.0,1,0,0.2641048720152775,1
1,0,29.0,5,0.0,2.0,1,0,0.5170058740609729,0
1,0,46.0,3,0.0,2.0,1,0,0.6012524196060723,1
0,1,32.0,9,0.0,2.0,1,0,0.5566970645696664,1
1,1,39.0,4,0.8251755124959301,2.0,0,0,0.7884912009096868,2
2,1,38.0,6,0.7246142846284721,2.0,1,1,0.2875581117996769,2
1,1,30.0,6,0.3491843242011129,2.0,0,0,0.688380590346378,2
1,1,38.91621420206537,4,0.326961436812851,1.0,0,0,0.7316442220232032,1
1,0,46.0,6,0.04965836926060299,1.0,0,0,0.7839536675752534,1
0,1,36.0,4,0.5159078731926577,2.0,1,0,0.513182858963031,1
0,0,35.0,9,0.0,2.0,1,1,0.35199396542369793,2
2,0,57.0,7,0.4660729382196573,1.0,1,1,0.5218887403747058,1
2,1,26.0,4,0.4714544060498827,2.0,0,0,0.3021074512615955,0
0,1,55.0,6,0.4157295099376803,1.0,0,1,0.8787770732104915,0
0,1,26.0,8,0.34384849242973514,2.0,1,1,0.4508716582433622,0
0,0,29.0,9,0.41219022432574126,1.0,1,1,0.07663141830044769,1
0,0,34.0,3,0.38313272930854125,1.0,0,0,0.15481718504117142,1
2,1,26.0,7,0.6074199688008786,2.0,1,0,0.3970500182767454,3
0,1,38.0,3,0.0,2.0,1,1,0.40028687739679136,4
0,0,49.0,1,0.0,2.0,1,1,0.595435214062943,4
0,1,44.0,3,0.0,2.0,0,1,0.6824658754911094,1
0,1,47.0,5,0.0,1.0,0,1,0.5362098580414429,1
0,0,37.0,5,0.5437473836488752,1.0,1,0,0.4054948747605396,1
0,1,28.0,2,0.464324857953283,1.0,1,0,0.7214622496448411,1
1,1,58.0,1,0.0,2.0,1,1,0.058847619947704995,0
0,0,31.0,7,0.0,2.0,1,1,0.8785153482157545,0
0,0,33.0,9,0.0,2.0,1,1,0.1938827157993588,2
2,0,46.0,3,0.41034644783465674,2.0,1,0,0.770702352074623,2
0,0,55.0,8,0.54346432051356,1.0,1,1,0.4688363238689295,1
1,0,22.0,6,0.40279401887834226,1.0,0,1,0.42348034237269655,2
0,0,41.0,5,0.0,3.0,1,0,0.0171460874513516,4
1,0,28.0,3,0.5138735013885519,1.0,1,1,0.9903852317896358,1
0,1,24.0,2,0.0,2.0,1,1,0.5996384154686772,0
1,1,43.0,10,0.4505188142325038,1.0,1,1,0.5021094514526138,1
0,1,49.0,5,0.42215586415982687,1.0,1,1,0.08118280295768245,2
2,1,48.0,4,0.4926032717108369,2.0,1,0,0.41232677720722327,1
0,0,33.0,4,0.5418385608276254,1.0,1,0,0.315822261025928,0
0,1,47.0,5,0.5686369712898174,2.0,1,0,0.8138246202512339,3
0,1,37.0,1,0.6620832386567791,1.0,1,0,0.3360156894983471,4
1,1,23.0,10,0.0,2.0,0,0,0.6479548796910104,2
1,1,29.0,9,0.0,2.0,1,0,0.06561776649670042,1
0,1,32.0,8,0.0,2.0,0,0,0.20440732089914584,0
2,1,40.0,4,0.6619506350167912,2.0,0,1,0.2219941504413671,4
0,1,37.0,9,0.6586439936629251,1.0,1,0,0.4264143225678052,2
0,0,45.0,6,0.0,2.0,0,1,0.7570210455098461,0
1,1,42.0,5,0.0,2.0,1,1,0.37448236306567273,4
0,1,45.0,6,0.619445169949281,1.0,0,1,0.01718984162987565,1
1,1,35.0,0,0.5082182570620606,1.0,1,1,0.7767979842074918,1
0,0,35.0,6,0.0,2.0,1,1,0.403072943466101,0
1,1,35.0,8,0.42393822129136177,1.0,1,1,0.7426508231536111,3
2,0,38.0,5,0.5216410774589795,3.0,1,0,0.35950528275450305,4
1,1,38.91621420206537,1,0.5417980662985519,2.0,1,1,0.5527955919790339,1
2,0,43.0,2,0.4529388406264871,4.0,1,0,0.5755788177770977,1
0,1,27.0,4,0.3492942493105468,2.0,0,0,0.9805924965834236,2
0,1,29.0,4,0.5798026202590861,1.0,1,0,0.9419459058340071,3
0,0,33.0,9,0.6049174387895899,2.0,0,0,0.9012778720367794,3
0,1,28.0,8,0.5472350546789736,1.0,1,0,0.4508593070638246,1
1,1,20.0,9,0.41653872295321187,2.0,0,0,0.36551465664971006,1
1,1,30.0,9,0.4530611612069267,2.0,0,0,0.5106704690297923,1
0,1,36.0,9,0.548783412420557,1.0,1,1,0.23438498376594963,2
2,1,66.0,5,0.4839092238605723,1.0,0,0,0.05029890354528857,2
0,1,34.0,9,0.0,2.0,1,0,0.7225970580190408,3
